Package_Title,Url,Price,Duration,Rating,Reviews,Group_size,Highlights,Itinerary
Around Dhaulagiri Trekking22 Days 21 Night,https://www.tourradar.com/t/164909,"US,$,5,599",22 days,4.6,5,20,,"Day 01: Drive Kathmandu to Beni (850m) – 8/9 hrs drive,,Day 02:  Trek to Babiachor (950m) – approx 5 hrs walk.,,Day 03: Trek to Dharapani (1,400m) – approx 6 hrs walk,,Day 04: Trek to Muri (1,850m) – approx 5 hrs walk,,Day 05: Trek to Boghara (2,080m) – approx 6 hrs walk,,Day 06: Trek to Doban (2,520m) – approx 5 hrs walk,,Day 07: Trek to ChoribanKhola (3,110m) – approx 5 hrs walk,,Day 08: Trek to the Italian Base Camp (3,660m) – approx 7 hrs walk ,,Day 09: Acclimatization and rest day,,Day 10: Trek to the Glacier Camp (4,210m) – approx 6 hrs walk,,Day 11: Trek to the Dhaulagiri Base Camp (4,740m) – approx 7 hrs walk,,Day 12:  Another acclimatization and rest day,,Day 13: Cross the French Pass (5,360m), then trek to the Hidden Valley (5,200m) ,,Day 14: Cross Dhampus Pass (5,200m), and trek to Yak Kharka (3,680m) – approx 6 hrs walk,,Day 15: Yak Kharka / Marpha (2,667m),,Day 16: Marpha / Kalopani (2530 m.) – approx 6 hrs walk,,Day 17: Kalopani / Tatopani (1190 m.) – approx 6 hrs walk,,Day 18: Tatopani / Shikha (1935 m) / Ghorepani (2750 m) – approx 8 hrs walk,,Day 19: Ghorepani / Ghandruk (1940 m.) – approx 7 hrs walk,,Day 20: Ghandruk / Pothana (1900 m) – approx 6 hrs walk ,,Day 21: End trek at Phedi (approx. 3 hrs walk) and drive to Pokhara (approx. 30 min drive).,,Day 22: Drive back to Kathmandu – 8 hrs drive,"
Nagarkot Sunrise View and Day Hiking from Kathmandu,https://www.tourradar.com/t/160803,"US,$,115",1 day4,4.6,5,90,,"Private Nagrkot sunrise and hiking tour, from Kathmandu,"
Kanchenjunga Circuit Trekking,https://www.tourradar.com/t/141133,"US,$,2,890",24 days,4.9,18,10,,"Day 1:  Arrive in Kathmandu,,Day 2: Sightseeing Kathmandu,,Day 3 :Flight Kathmandu – Bhadrapur or Biratnagar and drive to Phidim (6-7 hours drive),,Day 4: Drive to taplejung and trek to Mitlung 6/7 Hours. (Overnight at local tea house),,Day 5: Mitlung to Chirwa(1800m),,Day 6: Chirwa to Sakathum (1660m),,Day 7: Sakathum to Amjilosa (2510m),,Day 8: Amjilassa to Kyapar (2730m),,Day 9: Kyapar to Ghunsa (3695m),,Day 10: Ghunsa to Khambachen (4099m),,Day 11: Rest Day,,Day 12: Khambachen to Lhonak (4785m),,Day 13: Lonak to Pangpema (5143m),,Day 14: Trek back to Ghunsa (3595 m) Overnight in a local guest house.,,Day 15: Trek to Selele (4300 m) - 5 - 6 hours Overnight in a basic tea house,,Day 16 : Trek Sele La – Sinion La Pass (4460 m) – Mirgin La Pass (4480 m) – Sinelapcha La Pass (4646 m) – Tseram (3870 m) - 7 - 8 hours.,,Day 17 : Day hiking to Oktang Base Camp - 5 - 6 hours.,,Day 18 : Trek to Torangden (2995m) - 3 - 4 hours,,Day 19 : Trek to Yamphudin (2080m) - 5 - 6 hours,,Day 20 : Trek to Khebang (1910m). - 4 - 5 hours.,,Day 21 : Trek to Khandembe (1420 m) - 5 - 6 hours,,Day 22 : Trek to Medibung (1510 m) - 3 hours and drive to Ilam (2150m) - 4 - 5 hours. Overnight in a guest house.,,Day 23 : Drive to Bhadrapur / Biratnagar and fly to Kathmandu,,Day 24 : Departure. Fly back home or onward journey.,"
Everest Heli Tour with Breakfast in Syangboche,https://www.tourradar.com/t/127999,"US,$,1,600",1 day4,4.8,70,10,,"Day 1: Everest Heli Tour with Breakfast at Syngboche.,"
Dhaulagiri Base Camp Trek,https://www.tourradar.com/t/114895,"US,$,5,500",21 days,4.8,70,16,,"Day 1: Arrive at Kathmandu Airport.,,Day 2: Drive from Kathmandu to Beni (850m) takes about 9-10 Hours. (B/L/D),,Day 3: Trek from Beni to Babiachoaur (950m) 5-6  Hours. (B/L/D),,Day 4: Trek from Babiachaur to Dharapani (1400m) 6-7 Hours. (B/L/D),,Day 5: Trek from Dharapani to Muri (1850m) 5-6 Hours. (B/L/D),,Day 6: Trek from Muri to Baghar (2080m) 6-7 Hours. (B/L/D),,Day 7: Trek from Baghar to Dobang (2520m) 5-6 Hours. (B/L/D),,Day 8: Trek from Dobang to Sallaghari (3110m) 5-6  Hours. (B/L/D),,Day 9: Trek from Sallaghari to Italian Base Camp (3660m) 6-7 Hours. (B/L/D),,Day 10: Trek from Upper Vungini (Italian Base Camp) to Glacier Camp (4940m) 6-7  Hours. (B/L/D),,Day 11: Trek from Glacier Camp or French Camp (4940m) to Dhaulagiri Base Camp (4740m) 5-6 Hours. (B/L/D),,Day 12: Trek from Dhaulagiri Base Camp to French Col (5010m) or Hidden Valley (5200m) 6-7 Hours. (B/L/D),,Day 13: Trek from Hidden Valley to Yak Kharka (3680m) 6-7 Hours. (B/L/D),,Day 14: Trek from Yak Kharka to Marpha (2670m) 5-6 Hours. (B/L/D),,Day 15: Trek from Marpha to Ghasa (2113m) 5-6 Hours. (B/L/D),,Day 16: Trek from Ghasa to Tatopani (1189m) 5-6 Hours. (B/L/D),,Day 17: Trek from Tatopani to Ghorepani (2853m) 7-8 Hours. (B/L/D),,Day 18: Trek from Ghorepani to Tikhedhunga (1570m) 5-6  Hours. (B/L/D),,Day 19: Trek from Tikhedhunga to Pokhara via Nayapul (1070m) 3-4 Hours. (B/L),,Day 20: Drive from Pokhara to Kathmandu by Tourist Bus 6-7 Hours. (B/D),,Day 21: Departure to Airport. (B),"
Ganesh Himal Trek 24 Days 23 Night,https://www.tourradar.com/t/199708,"US,$,1,499",24 days,4.6,5,25,,"Day 1: Arrival in Kathmandu and transfer to hotel.,,Day 2: Drive from Kathmandu to sole bazaar 650m.,,Day 3: Trek from sole bazaar to Satdobate 1250m approx. 5 hrs.,,Day 4: Trek from Satdobate to Balche 1930m.,,Day 5: Trek from Balche to Gonga 2910m approx 7 hrs.,,Day 6: Trek from Gonga to Rupchet Kharka 3634m approx 5 hrs.,,Day 7: Trek from Rupchet Kharka to Mangchet Kharka via Singla Top approx 7 hrs.,,Day 8: Trek from Mangchet Kharka to Pangsang Bhanjyang approx 7 hrs.,,Day 9: Trek and climb to Pangsang La Danda and trek back to Pangsang Bhanjyang approx 3 hrs.,,Day 10: Trek from Pangsang Bhanjyang to Chalise approx 7 hrs.,,Day 11: Trek from Chalise to Hindung approx 5 hrs.,,Day 12: Trek from Hindung to Rajgang Kharka approx 5 &amp; ½ hrs.,,Day 13:  Trek from Rajgang Kharka to Kalo Seto Kunda Black and White Lake)Ganesh Himal Base Camp approx 6 hrs.,,Day 14: Rest at the Base Camp.,,Day 15: Trek from Ganesh Himal Base Camp to Rajgang Kharka approx 6 hrs.,,Day 16: Trek from Rajgang Kharka to Chalise 2000m.Approx 6 Hrs.,,Day 17:  Trek from Chalise to Laba village 1750m. Approx 6 Hrs.,,Day 18: Trek from Laba village to Manyang Bhanjyang 2934m.Approx 5 Hrs.,,Day 19: Trek from Manyang Bhanjyang to Majhgaun 2200m.Approx 6 Hrs.,,Day 20:  Trek from Majhgaun to Budathum approx 5 hrs.,,Day 21: Trek from Budhathum to Arughat Bazaar 500m.Approx 2 Hrs.,,Day 22:  Arughat Bazaar to Kathmandu/8-9 hours: Drive by bus.,,Day 23: Extra in Kathmandu: Souvenir and sightseeing in Kathmandu.,,Day 24: Final departure transfer to Airport.,"
Makalu Expedition60 Days 59 Night,https://www.tourradar.com/t/197549,"US,$,25,999",60 days,4.6,5,15,,"Day 1: Arrival Kathmandu.,,Day 2: Kathmandu.,,Day 3: Kathmandu.,,Day 4: Kathmandu cheaking things and shoping and Pakging.,,Day 5: Transfer to the airport and fly to Tumlingtar,,Day 6: Trek to Mane Bhanjyang (1087m).,,Day 7:  Trek to Chichiri (1980m).,,Day 8: Trek to Num (1560m).,,Day 9: Trek to Sheduwa (1500m).,,Day 10:  Trek to Tashi Goan (2100m).,,Day 11:  Trek to Kauma (3760m).,,Day 12:  Trek to Dobato (3700m).,,Day 13: Trek to Jark Kharka. (4800m).,,Day 14: Hillary Base Camp (4600m).,,Day 15:  Makalu base camp (4870m).,,Day 16: Higher camp.,,Day 17: Climbing Period Mt. Makalu.,,Day 18:  Cleaning up Base Camp.,,Day 19: Yak Kharka.,,Day 20: Mumbuk (3520m).,,Day 21: Tashi Goan.,,Day 22: Num.,,Day 23: Chichira.,,Day 24: Khandbari (1040m).,,Day 25: Tumlingtar and fly back to Kathmandu Hotel.,,Day 26: Kathmandu.,,Day 27: Transfer to airport and departure.,"
Chulu East Peak Climbing27 Days 26 Night,https://www.tourradar.com/t/166516,"US,$,2,499",27 days,4.6,5,20,,"Day 1: Arrive and transfer to Hotel.,,Day 2: Drive to Dumre and onwards to Beshishahar, camp (5-6 hr).,,Day 3: Trek to Ngadi, camp (5-6 hr).,,Day 4: Trek to Jagat (approx. 5 hr).,,Day 5: Trek to Dharapani (approx. 6 hr).,,Day 6: Trek to Chame (approx. 5 ½ hr).,,Day 7: Trek to Pisang (approx. 5 hr).,,Day 8: Trek to Humde (approx. 6 hr).,,Day 9: Trek to Yak Kharka (approx. 5 hr).,,Day 10: Trek to Chulu Base Camp (approx. 6 hr).,,Day 11: Trek to Yak Kharaka (approx. 6 hr).,,Day 12: Acclimatization Day.,,Day 13: Low Camp Chulu peak (approx. 5 hr).,,Day 14: High Camp, attempt Chulu peak (approx. 5 hr).,,Day 15: Climb Chulu Peak, back to Base Camp (approx. 5 hr).,,Day 16: Climb Chulu Peak, back to Base Camp (approx. 5 hr).,,Day 17: Rest day in case of delay.,,Day 18: Fly to Pokhara or continue trek to Manang (approx. 5 hr).,,Day 19: Trek to Thorung Phedi-440m (5-6 hr).,,Day 20: Trek to Muktinath crossing over the Thorung La-5416m (8-9 hr).,,Day 21: Trek to Jomsom-2713m (approx. 6 hr).,,Day 22: Trek to Tukchey-2391m (approx. 4 hr).,,Day 23: Trek to Ghasa-2013m (approx.6 hr).,,Day 24: Trek to Tatopani-1189m (approx 6 hr).,,Day 25:Drive from tatopani  to Pokhara, hotel.,,Day 26: Morning 7 hrs drive to Kathmandu.,,Day 27: Final departure. ,"
Manaslu Expedition54 Days 53 Night,https://www.tourradar.com/t/197607,"US,$,22,999",54 days,4.6,5,15,,"Day 1: Arrival in Kathmandu and hotel transfer.,,Day 2: Official formalities and expedition preparation.,,Day 3:  Kathmandu – Gorkha by bus.,,Day 4: Trek to Khanchwok.,,Day 5:  Trek to Arughat.,,Day 6: Trek to Soti Khola.,,Day 7: rek to Machhakhola.,,Day 8: Trek to Lauri.,,Day 9: Trek to Season.,,Day 10: Trek to Deng.,,Day 11: Trek to Ghap.,,Day 12: Trek to Namrung.,,Day 13: Trek to Syala.,,Day 14: Trek to Sama Gaun,,Day 15:  Trek to Manaslu base camp.,,Day 16: Climbing pored ,,Day 17: Clean up the base camp.,,Day 18: Retrace to Gorkha / Dhading.,,Day 19: Drive back to Kathmandu”.,,Day 20:  Kathmandu.,,Day 21:  Airport transfer for the return flight.,"
Manaslu Larke Pass Trek,https://www.tourradar.com/t/154087,"US,$,1,683",17 days,5.0,9,42,,"Day 1: ARRIVE IN KATHMANDU. (1335 METERS),,Day 2: KATHMANDU TO ARUGHAT,,Day 3: ARUGHAT-SOTI KHOLA (710M),,Day 4: SOTI KHOLA- MACCHA KHOLA (900M),,Day 5: MACCHA KHOLA– JAGAT (1410M),,Day 6: JAGAT-DENG 1804M,,Day 7: DENG- GHAP 2165M,,Day 8: GHAP- LHO 3180M,,Day 9: LHO- SAMAGAON (3530M),,Day 10: REST DAY AT SAMAGAON ,,Day 11: SAMAGAON- SAMDO (3860M),,Day 12: SAMDO- DHARAMSALA,,Day 13: DHARAMSALA-LARTKA LA (5213M)-BIMTHANG (3720,,Day 14: BIMTHANG-DHARAPANI,,Day 15: DHARAPANI-SYANGE (1080M),,Day 16: SYANGE- BESI SAHAR (800M) - KATHMANDU,,Day 17: DEPARTURE,"
Kathmandu Nagarkot Private Day Tour - 1 Day,https://www.tourradar.com/t/139212,"US,$,120",1 day4,4.8,8,12,,"Kathmandu Nagarkot Private Day Tour - 1 Day,"
Annapurna Circuit Trek,https://www.tourradar.com/t/115119,"US,$,2,600",21 days,4.8,70,16,,"Day 1: Arrival at Kathmandu Airport.,,Day 2: Drive from Kathmandu to Besisahar (823m) 5-6 Hours. (B/L/D),,Day 3: Trek from Beshisahar to Bahundanda (1305m) 5-6 Hours. (B/L/D),,Day 4: Trek from Bahundanda to Chamje (1410m) 5-6 Hours. (B/L/D),,Day 5: Trek from Chamje to Dharapani (1960m) 5-6 Hours. (B/L/D),,Day 6: Trek from Dharapani to Chame (2675m) 5-6 Hours. (B/L/D),,Day 7: Trek from Chame to Pisang (3100m) 5-6 Hours. (B/L/D),,Day 8: Trek from Pisang to Manang (3440m) 5-6 Hours. (B/L/D),,Day 9: Rest day at Manang and walk up to Gangapurna Glacier Lake. (B/L/D),,Day 10: Trek from Manang to Yak Kharka (4350m) 3-4 Hours. (B/L/D),,Day 11: Trek from Yak Kharka to Thorong Phedi (4420m) or High Camp (4926m) 3-5 Hours. (B/L/D),,Day 12: Trek from Thorong Phedi to Muktinath (3850m) via Thorong La (5416m) 7-8 Hours. (B/L/D),,Day 13: Trek from Muktinath to Marpha (2667m) 5-6 Hours. (B/L/D),,Day 14: Trek from Marpha to Ghasa (2013m) 5-6 Hours. (B/L/D),,Day 15: Trek from Ghasa to Tatopani (1189m) 5-6 Hours. (B/L/D),,Day 16: Rest day at Tatopani to Enjoy the Natural Hot Spring. (B/L/D),,Day 17: Trek from Tatopani to Ghorepani (2853m) 7-8 Hours. (B/L/D),,Day 18: Trek from Ghorepani to Tikhedhunga (1570m) via Poonhill (3210m) 6-7 Hours. (B/L/D),,Day 19: Trek from Tikhedhunga to Pokhara via Nayapul (1100m) 4-5 Hours. (B/L),,Day 20: Drive from Pokhara to Kathmandu by Tourist Bus 6-7 Hours. (B/D),,Day 21: Departure to Airport. (B),"
Private Tour to Nagarkot Sunrise &amp; Bhaktapur Durbar Square,https://www.tourradar.com/t/114838,"US,$,180",1 day4,4.8,70,10,,"Day 1: Pick up from hotel sunrise Nagarkot and visit Bhaktapur Durbar Square.,"
Jiri to Everest Base Camp Trek,https://www.tourradar.com/t/20027,"US,$,2,400",26 days,4.6,158,15,,"Day 01- Arrival in Kathmandu airport (1345meters).,,Day 02- Pre-trip Meeting and Sightseeing around Kathmandu valley.,,Day 03 - Drive to Jiri by Public Bus (187 km) - 8 hrs,,Day 04 - Trek to Bhandar (2,200m) - 6 hrs,,Day 05 - Trek to Sete (2,645 m) - 6 hrs,,Day 06 - Trek to Junbensi (2,675m) - 6 hrs,,Day 07 - Trek to Nunthala (2,440m) - 5 hrs,,Day 08- Trek to Kharikhola (2,020m) -5 hrs,,Day 09 - Trek to Puiyan (2,700m) - 6 hrs,,Day 10 - Trek to Phakding (2,646m) - 5 hrs,,Day 11 - Trek to Namche Bazaar (3,441m) - 5.5 hrs,,Day 12 - Namche Bazaar acclimatization day,,Day 13 - Trek to Phorste Thanga (3,680m) - 5 hrs,,Day 14 - Trek to Machherma (4,470m) - 5 hrs,,Day 15 - Trek to Gokyo (4,790m) - 5.5 hrs,,Day 16 - Trek to Gokyo Ri (5,483m) and back to Gokyo - 5 hrs,,Day 17 - Trek to Thangna (4,500m) - 4 hrs,,Day 18 - Cross the Cho La Pass (5,300m), then trek to Dzongla (4,710 m) - 7 hrs,,Day 19 - Trek to Lobuche (4,910m ) - 4 hrs,,Day 20 - Trek to Everest Base Camp (5,365m) then back to Gorak Shep - 5.5 hrs,,Day 21 - Hike up to Kala Patthar (5,555m) early in the morning and trek down to Periche (4,200m) - 6 hrs,,Day 22 - Trek to Namche Bazaar (3,441m) - 5.5 hrs,,Day 23 - Trek to Lukla (2,804m) - 6 hrs,,Day 24 - Morning flight back to Kathmandu,,Day 25 - Leisure day and farewell dinner in Kathmandu,,Day 26 - Transfer for your final flight departure,"
Manaslu and Annapurna circuit Trek,https://www.tourradar.com/t/194009,"US,$,1,799",22 days,5.0,451,10,,"Day 01: Arrival in Kathmandu (1,350m) &amp; transfer to hotel.,,Day 02: Drive from Kathmandu to Soti Khola (710m) Duration: 7-8 hours.,,Day 03: Trek from Sotikhola to Machhakhola (870m) Duration: 6-7 hours.,,Day 04:  Trek from Machha Khola to  Jagat (1340m) Duration: 6-7 hours.,,Day 05: Trek from Jagat to Deng (1860m) Duration: 5-6 hours.,,Day 06:  Trek from Deng to (2630m) Duration: 5-6 hours.,,Day 07: Trek from Namrung to Samagaun  (3,530m) Duration: 5-6 hours.,, Day 08: Acclimatization Day at Samagaun.,,Day 09: Trek from Samagaun to Samdo (3,860m) Duration: 4- 5 hours.,,Day 10: Trek from Samdo to Dharmashala (4,460m) Duration 4-5 hours.,,Day 11: Cross Larkya La (5,160m) &amp; trek down to Bimtang (3,720m) Duration: 8-9 hours.,,Day 12: Trek from Bhimtang to Dharapani (1,900m) Duration: 5-6 hours.,,Day 13: Trek from Dharapani to Chame (2630 m) Duration: 5-6 hours.,,Day 14: Trek from Chame to Pisang (3,300 m) Duration: 5-6 hours.,,Day 15:  Trek from Pisang to Manang (3,570 m) Duration: 5-6 hours.,,Day 16: Acclimatization day at Manang.,,Day 17: Trek from Manang to Yak Kharka (4,110 m) Duration: 4-5 hours.,,Day 18: Trek from Yak Kharka to Thorong Phedi (4,600 m) Duration: 3-4 hours.,,Day 19: Trek from Thorong Phedi to Muktinath (3,800 m) via Thorong La Pass (5,416m) Duration: 7 – 8 hours.,,Day 20: Drive from Muktinath to Pokhara (8,50m) Duration: 6-7 hours.,,Day 21: Drive from Pokhara to Kathmandu (1,350m) Duration: 6-7 hours.,,Day 22: Transfer to the International airport for your final departure.,"
24 days Nar Phu Valley &amp; Annapurna Trek,https://www.tourradar.com/t/174356,"US,$,1,470",24 days,4.7,34,12,,"Arrive at Kathmandu and transfer to Hotel.,,In Kathmandu.  ,,Drive to Beshishar 823m 5-6 hrs journeys. ,,Trek to Ngadi. 1,150m. 5 hrs walks. ,,Trek to Jagat. 1,290m. 6 hrs walks. ,,Trek to Dharapani 1,860m. Approx. 6hrs.,,Trek to Koto 2,600m 4-5 hrs.,,Trek to Meta 3,560 m Approx. 6 hrs. ,,Trek to Kyang 4,100m 6 hrs. ,,Trek to Phu 4,580m 5 hrs,,Exploration day in Phu visit Samdu Choling and Tashi Monastery.,,Trek from Phu to Lower Cheyako,3450m  5 hrs. ,,Trek to Naar 4,110m  5-6 hrs. ,,Trek to Kangla Phedi 4,530m 3-4 hrs,,Trek to Kangla Pass 5, 306m and to Ngawal 3,660m.  6-7 hrs.,,Trek to Manang. 3,350m.Approx. 4-5 hrs. ,,Rest day at Manang. ,,Manang to Yak Kharka. 4,130m. 3-4 hrs trek. ,,Trek to Thorung Phedi. 4,400m. 6hrs walks.  ,,Trek to Muktinath 3,800m via Thorang-la 5,416m. 6-8 hrs. ,,Trek to Jomsom 2,730m. 4-5 hrs walks,,From Jomsom fly to Kathmandu via Pokhara. ,,Free day at leisure in Kathmandu.,, Transfer to Airport for the International departure.,"
Kanchenjunga Lumba Sumba &amp; Makalu Base Camp Trek 42 Days,https://www.tourradar.com/t/159374,"US,$,3,999",42 days,4.6,5,20,,"Day 01: Arrival in Kathmandu -1350m.,,Day 02:  Preparation in Kathmandu for the trekking.,,Day 03: fly Kathmandu to Bhadrapur and drive Ilam Baazar overnight lodge.,,Day 04:  Ilam to Taplejunga (1820m).,,Day 05: Taplejunga to Mitlung (1920m).,,Day 06: Mitlung to Chiruwa (1270m-6 hrs,,Day 07: Chiruwa shekhadum (1885m)-6 hrs.,,Day 08:  Sekathum to Amjilasa (3410m)-6 hrs.,,Day 09: Amjilasa to Gyapla-2730m 5 hrs.,,Day 10:  Gyapla to Ghunsa-3415m-7 hrs.,,Day 11: Acclimatization and rest day in the Ghunsa.,,Day 12:Ghunsa to Khambachen-4145m 6 hrs.,,Day 13: Khambachhen to Lhonak-4790m -5hrs.,,Day 14: Lhonak to Kancchenjunga base camp-5150m and back to Lhonak-7hrs.,,Day 15: Lhonak.to Khambachhen.,,Day 16: Khambachhen to Ghunsa-5 hrs.,,Day 17: Ghunsa to Yak Kharka (3430)-6 hrs Nango la pass (4820m),,Day 18: Yak Kharka to Olangchung Gola (3191) -6 hrs.,,Day 19: Olangchung Gola to Sanjung pass camp 6-hrs (4003m) .,,Day 20: Sanjung to base camp another site 6 hrs (3556m).via Lumbha Sumba pass (5159m).,,Day 21:  base cam to Thudam 6hrs. (3556m).,,Day 22: Thudam to Kharka 6 hrs (3000m).,,Day 23: Kharka to chyantang 5 hrs (2187m).,,Day 24: Chanting to Hongon 5 hrs (2323m),,Day 25: Hongon to Rakim kharka 5:30 hrs (3250m).,,Day 26: Vakim kharka to Molun Pokhari 4:30 hrs (3954m).,,Day 27: Molun Pokhari to saldime Khola 6 hrs (2980m).,,Day 28: Saldim Khola to Cave camp 6:30 hrs (4097m). ,, Day 29: Cave camp to kalo Bokhari (Adventures camp) 6 hrs (3800m).,,Day 30:  Kalo Pokhari to kharka 7 hrs (4098m).,,Day 31: Kharka to langmale kharka 5 hrs (4410m),,Day 32: Langmale kharka to Makalu Base camp 5 hrs (4870m).,, Day 33: Makalu Base camp Rest day .,,Day 34: Maklu Base Camp to Yangle Kharka 7 hrs (3540).,,Day 35: Yangle Kharka to Mumbuk 6 hrs (3570).,, Day 36: Mumbuk to home 5 hrs (3500).,,Day 37:  Khong to Tashi Goun 5 hrs (2060).,,Day 38: Tashi Goun to Banangtk 6 hrs (1520).,,Day 39: Banangtk to bumbling 6 hrs (1160m),,Day 40: Bumling to Tumlingtar 5 hrs (860m). ,,Day 41:  Fly Tumlingtar to Kathmandu (1360m). ,,Day 42:  Kathmandu Hotel to International Airpot,"
Bungamati and Khokana Village- Day Tour,https://www.tourradar.com/t/148527,"US,$,105",1 day4,4.9,69,40,,"Day 01: This is a Day Tour to Bungmati and Khokana from Kathmandu based Hotel,"
Jiri to Everest Base Camp20 Days 19 Night,https://www.tourradar.com/t/194769,"US,$,2,299",22 days,4.6,5,30,,"Day 1: Arrive Kathmandu (1,300m/4,264 ft).,,Day 2: Kathmandu – Jiri/1901m, 8-9 hours’ drive,,Day 3: Jiri – Deurali/2705m, about 5-6 hours walk,,Day 4: Deurali – Sete/2520m, 6-7 hours walk,,Day 5: Sete – Junbesi/ 2567m. 6-7 hours walk,,Day 6: Junbesi – Nunthala/2345m, 6-7 hours walk,,Day 7: Nunthala – Khari Khola/2194m. 6-7 hours walk,,Day 8: Khari Khola – Puiyan/2770m 4-5 hours walk,,Day 9: Puiyan – Ghat/ 2590m 5-6 hours walk,,,Day 10: Ghat – Namche Bazaar/3440m; 5-6 hours walk,,Day 11: Acclimatizatio Namche Bazaar:(3,440 m.,,Day 12:  Namche – Tengboche3870m; 5 hours,,Day 13: Tengboche – Dingboche 4410m; 5-6 hours walk.,,Day 14: Dingboche – Lobuche 4910m/5-6 hours walk.,,Day 15: Lobuche – Gorakshep/5160m; 2/3 hours walk.,,Day 16: Gorakshep – Pheriche, 5-6hours walk.,,Day 17: Tengboche – Namche Bazar/3440m; 5 hours walk.,,Day 18: Namche – Lukla, 6-7 hours walk.,,Day 19: Lukla – Kathmandu/1300m, 35 minutes flight.,,Day 20: Final departure.,"
Manaslu Trek Via Tsum Valley Trek 22 Days 21 Night,https://www.tourradar.com/t/158948,"US,$,1,999",22 days,4.6,5,25,,"Day 1: Arrive Kathmandu &amp; Transfer to Hotel – 1,300m/4,264 ft.,,Day 02: Kathmandu: Sightseeing and Trek Preparation.,,Day 3:  Kathmandu to Soti Khola (Drive)700 m10 hr.,,Day 4: Trek from Soti Khola to Kholabesi 920m, (5-6hrs),,Day 5: Trek from Kholabesi to Jagat 1410m, (6-7hrs),,Day 6: Trek from Jagat to Lokpa 2240m, (6-7hrs),,Day 7: Trek from Lokpa to Chumling 2386, (6-7hrs),,Day 8: Trek from Chumling to Chhokang Paro 3031m, (5-6hrs),,Day 9:  Trek from Chhokang Paro to Nile/ 3361m, (5-6hrs),,Day 10: Trek from Nile to Chumling 2386m, (5-6hrs),,Day 11: Trek to from Chumling to Deng 1860m, (7-8hrs),,Day 12: Trek to from Deng to Namrung (2630m).,,Day 13: Trek to from Namrung to Lho (3180m).,,Day 14: Trek to fron Lho to Samagaun (3500m).,,Day 15:  Acclimatizing at Samagaun.,,Day 16: Trek to from Sama to Samdo (3860m).,,Day 17: Trek to from Samdo to Dharamasala (4480m).,,Day 18: Trek to from Dharamasala to Cross the Larke pass (5213m) trek down to Bimtang (3720 m).,,Day 19: Trek to from Bimtang to Tilije (2300m).,,Day 20: Trek to Dharapani and drive to Besishar (760m).,,Day 21: Drive back to Kathmandu from Besishar.,,Day 22: Final transfer to airport for your flight to home.,"
Larkya Peak Climbing22 Days 21 Night,https://www.tourradar.com/t/165674,"US,$,2,299",26 days,4.6,5,15,,"Day 01: Arrival Kathmandu and transfer to the Hote,,Day 02: Trek preparation day/Climbing permit issue and necessary paperwork arrangements.,,Day 03: By Bus: Kathmandu/Sotikhola (1210m).,,Day 04: SotiKhola/Khorlabesi (1420m, 6h).,,Day 05: Khorlabesi/Jagat (2215m, 6h).,,Day 06: Jagat/Deng (1845m),,Day 07: Deng/Namarung,,Day 08:Namarung/Samagoun(3540m.,,Day 09: Acclimatization.,,Day 10: Sama Gaun/ Samdo (3800m, 4h).,,Day 11: Samdo/Larke Glacier (Dharamshala 4400m, 4h).,,Day 12-17: Climbing Period.,,Day 18: Larke Glacier/Bhimtang (3800m, 8h).,,Day 19: Bhimtang/Tilije (2300m, 7h).,,Day 20: Tilije/Jagat (1300m, 7h).,,Day 21: By public Jeep/Pravate Jeep/Tal/Kathmandu (185 km/8-9 hours: Drive by bus.,,Day 22: Final departure transfer to Airport.,"
Hindu Pilgrimage Tour in Nepal,https://www.tourradar.com/t/159215,"US,$,1,990",8 days,5.0,33,30,,"Day 1: Arrival at Kathmandu airport and transfer to hotel,,Day 2: After breakfast proceed for sightseeing tour Pashupatinath temple &amp; Kailashnath Mahadev,,Day 3: After breakfast sightseeing tour around Dakshinkali temple &amp; Narayanthan temple,,Day 4: After breakfast visit Manakamana temple and drive to Pokhara,,Day 5: Early flight from Pokhara to Jomsom and visit Muktinath temple and return Jomsom,,Day 6: Flight from Jomsom to Pokhara followed by full day Pokhara sightseeing,,Day 7:  Drive back to Kathmandu,,Day 8: Final Departure,"
